id,sku,supplier,warehouse,supply_order_id,quantity,received_date,broken_quantity,broken_date,broken_stage
2023,HYD-300,Supplier E,CA,2023,95,2026-02-17,12,2026-03-29,assembly
2024,FAX-300,Supplier A,FL,2024,87,2026-02-20,5,2026-06-01,receiving
2025,RAX-300,Supplier D,FL,2025,96,2026-01-31,8,2026-04-18,field
2026,CAB-300,Supplier E,TX,2026,98,2026-02-19,5,2026-03-14,assembly
2027,ECU-300,Supplier A,NY,2027,89,2026-01-29,5,2026-02-18,field
2028,TIR-300,Supplier B,NY,2028,98,2026-01-20,4,2026-02-05,field
2029,PTO-300,Supplier C,CA,2029,97,2026-01-31,5,2026-03-25,assembly
2030,FUE-300,Supplier A,CA,2030,88,2026-02-04,4,2026-03-12,receiving
2031,ENG-400,Supplier A,IL,2031,125,2026-02-05,5,2026-04-19,assembly
2032,TRN-400,Supplier E,TX,2032,131,2026-01-30,9,2026-02-25,assembly
2033,HYD-400,Supplier C,NY,2033,132,2026-01-25,9,2026-05-07,assembly
2034,FAX-400,Supplier D,IL,2034,127,2026-01-30,7,2026-03-27,receiving
2035,RAX-400,Supplier B,CA,2035,112,2026-01-21,6,2026-05-08,assembly
2036,CAB-400,Supplier E,CA,2036,129,2026-02-02,8,2026-02-02,field
2037,ECU-400,Supplier A,CA,2037,128,2026-02-09,6,2026-02-18,assembly
2038,TIR-400,Supplier D,FL,2038,127,2026-01-24,7,2026-01-27,receiving
2039,PTO-400,Supplier D,NY,2039,121,2026-02-08,11,2026-05-03,assembly
2040,FUE-400,Supplier A,TX,2040,126,2026-02-13,7,2026-02-16,receiving
2041,ENG-500,Supplier A,FL,2041,117,2026-02-18,5,2026-04-17,field
2042,TRN-500,Supplier C,CA,2042,120,2026-02-02,3,2026-05-07,field
2043,HYD-500,Supplier C,CA,2043,103,2026-01-23,6,2026-04-20,assembly
2044,FAX-500,Supplier A,CA,2044,99,2026-02-09,6,2026-05-27,assembly
2045,RAX-500,Supplier D,CA,2045,116,2026-01-25,2,2026-02-26,assembly
2046,CAB-500,Supplier C,CA,2046,111,2026-02-02,7,2026-02-14,assembly
2047,ECU-500,Supplier E,FL,2047,114,2026-02-03,3,2026-04-16,receiving
2048,TIR-500,Supplier D,CA,2048,116,2026-01-19,6,2026-03-06,field
2049,PTO-500,Supplier D,NY,2049,113,2026-02-08,4,2026-04-14,field
2050,FUE-500,Supplier B,TX,2050,118,2026-01-23,5,2026-05-02,assembly
2051,ENG-100,Supplier A,FL,2051,213,2026-03-21,11,2026-05-16,assembly
2052,TRN-100,Supplier B,FL,2052,220,2026-02-24,13,2026-04-10,receiving
2053,HYD-100,Supplier E,TX,2053,183,2026-03-21,22,2026-06-13,receiving
2054,FAX-100,Supplier A,IL,2054,186,2026-03-05,8,2026-05-07,receiving
2055,RAX-100,Supplier B,NY,2055,207,2026-02-25,18,2026-04-03,field
2056,CAB-100,Supplier E,NY,2056,206,2026-03-06,7,2026-03-12,assembly
2057,ECU-100,Supplier A,TX,2057,218,2026-02-27,9,2026-05-14,assembly
2058,TIR-100,Supplier B,NY,2058,197,2026-02-23,10,2026-03-25,assembly
2059,PTO-100,Supplier D,TX,2059,181,2026-03-12,8,2026-03-26,receiving
2060,FUE-100,Supplier E,CA,2060,208,2026-03-21,15,2026-07-08,assembly
2061,ENG-200,Supplier A,IL,2061,188,2026-03-15,11,2026-04-03,assembly
2062,TRN-200,Supplier B,FL,2062,171,2026-02-24,14,2026-05-17,assembly
2063,HYD-200,Supplier E,IL,2063,178,2026-03-15,23,2026-04-21,receiving
2064,FAX-200,Supplier D,IL,2064,182,2026-03-02,5,2026-06-21,assembly
2065,RAX-200,Supplier B,FL,2065,190,2026-02-25,17,2026-06-23,field
2066,CAB-200,Supplier E,FL,2066,182,2026-03-16,7,2026-06-12,field
2067,ECU-200,Supplier C,TX,2067,194,2026-02-24,12,2026-04-04,field
2068,TIR-200,Supplier B,CA,2068,178,2026-02-22,9,2026-04-06,receiving
2069,PTO-200,Supplier D,IL,2069,176,2026-03-06,10,2026-05-01,receiving
2070,FUE-200,Supplier E,CA,2070,181,2026-03-24,3,2026-07-13,receiving
2071,ENG-300,Supplier D,FL,2071,208,2026-02-25,10,2026-04-01,assembly
2072,TRN-300,Supplier B,NY,2072,197,2026-03-06,7,2026-04-09,assembly
2073,HYD-300,Supplier E,IL,2073,202,2026-02-25,22,2026-04-21,receiving
2074,FAX-300,Supplier D,NY,2074,234,2026-03-12,11,2026-03-23,assembly
2075,RAX-300,Supplier B,CA,2075,200,2026-02-25,5,2026-03-25,field
2076,CAB-300,Supplier C,TX,2076,219,2026-02-28,10,2026-06-17,receiving
2077,ECU-300,Supplier C,IL,2077,196,2026-03-18,10,2026-03-31,receiving
2078,TIR-300,Supplier D,FL,2078,204,2026-02-21,14,2026-03-01,assembly
2079,PTO-300,Supplier C,TX,2079,206,2026-03-07,15,2026-03-24,assembly
2080,FUE-300,Supplier E,NY,2080,196,2026-02-20,4,2026-03-15,assembly
2081,ENG-400,Supplier A,FL,2081,182,2026-02-18,17,2026-04-30,field
2082,TRN-400,Supplier B,IL,2082,153,2026-02-24,22,2026-03-20,assembly
2083,HYD-400,Supplier A,IL,2083,166,2026-02-27,10,2026-04-20,receiving
2084,FAX-400,Supplier D,TX,2084,171,2026-03-04,6,2026-05-27,field
2085,RAX-400,Supplier B,FL,2085,161,2026-03-11,3,2026-05-30,receiving
2086,CAB-400,Supplier C,FL,2086,172,2026-03-04,4,2026-05-17,receiving
2087,ECU-400,Supplier A,TX,2087,167,2026-03-16,7,2026-07-05,field
2088,TIR-400,Supplier B,CA,2088,172,2026-03-05,2,2026-04-11,assembly
2089,PTO-400,Supplier C,NY,2089,160,2026-03-05,8,2026-03-07,field
2090,FUE-400,Supplier E,FL,2090,162,2026-02-20,6,2026-03-26,receiving
2091,ENG-500,Supplier A,TX,2091,134,2026-03-17,5,2026-06-08,receiving
2092,TRN-500,Supplier C,TX,2092,154,2026-03-06,7,2026-05-09,assembly
2093,HYD-500,Supplier E,NY,2093,153,2026-03-08,14,2026-04-19,field
2094,FAX-500,Supplier D,CA,2094,146,2026-03-04,6,2026-04-02,receiving
2095,RAX-500,Supplier B,NY,2095,143,2026-03-06,3,2026-06-23,assembly
2096,CAB-500,Supplier E,IL,2096,151,2026-02-22,8,2026-04-23,assembly
2097,ECU-500,Supplier A,IL,2097,169,2026-03-14,5,2026-06-18,field
2098,TIR-500,Supplier D,CA,2098,155,2026-02-22,6,2026-06-18,field
2099,PTO-500,Supplier D,NY,2099,168,2026-02-24,5,2026-04-16,field
2100,FUE-500,Supplier B,TX,2100,148,2026-02-19,6,2026-04-22,field
2101,ENG-100,Supplier A,FL,2101,172,2026-04-14,12,2026-05-19,assembly
2102,TRN-100,Supplier C,NY,2102,170,2026-04-21,9,2026-05-23,field
2103,HYD-100,Supplier C,CA,2103,184,2026-04-06,12,2026-07-16,receiving
2104,FAX-100,Supplier D,TX,2104,169,2026-04-21,10,2026-07-24,field
2105,RAX-100,Supplier D,NY,2105,175,2026-03-25,8,2026-06-09,assembly
2106,CAB-100,Supplier E,FL,2106,177,2026-04-14,12,2026-05-06,assembly
2107,ECU-100,Supplier A,TX,2107,174,2026-04-15,11,2026-07-16,receiving
2108,TIR-100,Supplier B,TX,2108,172,2026-04-03,10,2026-06-05,field
2109,PTO-100,Supplier C,FL,2109,202,2026-04-15,12,2026-04-21,assembly
2110,FUE-100,Supplier E,FL,2110,190,2026-04-04,10,2026-04-25,assembly
2111,ENG-200,Supplier A,FL,2111,251,2026-03-25,12,2026-07-16,field
2112,TRN-200,Supplier C,CA,2112,259,2026-03-30,18,2026-07-11,field
2113,HYD-200,Supplier A,TX,2113,259,2026-03-24,12,2026-04-30,receiving
2114,FAX-200,Supplier D,FL,2114,228,2026-04-20,11,2026-05-25,assembly
2115,RAX-200,Supplier D,CA,2115,223,2026-04-05,13,2026-07-15,receiving
2116,CAB-200,Supplier E,CA,2116,243,2026-03-27,6,2026-06-24,assembly
2117,ECU-200,Supplier A,TX,2117,234,2026-04-20,8,2026-06-04,field
2118,TIR-200,Supplier B,CA,2118,236,2026-03-30,11,2026-07-11,field
2119,PTO-200,Supplier C,FL,2119,241,2026-04-08,17,2026-04-19,assembly
2120,FUE-200,Supplier E,IL,2120,244,2026-04-09,18,2026-04-11,receiving
2121,ENG-300,Supplier B,TX,2121,169,2026-03-24,6,2026-05-10,field
2122,TRN-300,Supplier C,TX,2122,172,2026-03-25,11,2026-06-22,receiving
2123,HYD-300,Supplier C,CA,2123,183,2026-03-24,6,2026-06-21,assembly
2124,FAX-300,Supplier D,TX,2124,178,2026-03-31,13,2026-07-21,receiving
2125,RAX-300,Supplier B,FL,2125,185,2026-04-04,7,2026-07-16,field
2126,CAB-300,Supplier C,IL,2126,178,2026-03-27,8,2026-03-29,receiving
2127,ECU-300,Supplier C,NY,2127,157,2026-04-14,6,2026-07-24,assembly
2128,TIR-300,Supplier B,FL,2128,179,2026-03-27,2,2026-06-25,field
2129,PTO-300,Supplier D,NY,2129,177,2026-04-11,6,2026-06-29,assembly
2130,FUE-300,Supplier A,FL,2130,174,2026-04-13,5,2026-08-11,assembly
2131,ENG-400,Supplier A,FL,2131,181,2026-04-05,13,2026-06-29,field
2132,TRN-400,Supplier C,TX,2132,169,2026-04-10,18,2026-06-01,receiving
2133,HYD-400,Supplier C,TX,2133,168,2026-04-13,6,2026-06-07,receiving
2134,FAX-400,Supplier A,NY,2134,152,2026-03-31,6,2026-07-01,assembly
2135,RAX-400,Supplier D,IL,2135,168,2026-04-14,12,2026-06-12,assembly
2136,CAB-400,Supplier E,FL,2136,175,2026-04-21,5,2026-07-29,receiving
2137,ECU-400,Supplier C,NY,2137,166,2026-04-02,13,2026-05-02,field
2138,TIR-400,Supplier B,CA,2138,167,2026-04-11,11,2026-06-19,field
2139,PTO-400,Supplier C,FL,2139,185,2026-03-26,12,2026-04-29,field
2140,FUE-400,Supplier E,NY,2140,177,2026-04-18,8,2026-07-13,receiving
2141,ENG-500,Supplier A,NY,2141,267,2026-04-09,12,2026-05-21,field
2142,TRN-500,Supplier B,NY,2142,257,2026-04-03,17,2026-05-10,receiving
2143,HYD-500,Supplier A,IL,2143,271,2026-04-05,10,2026-05-25,receiving
2144,FAX-500,Supplier D,IL,2144,262,2026-04-08,7,2026-07-08,receiving
2145,RAX-500,Supplier D,CA,2145,281,2026-04-04,10,2026-07-10,field
2146,CAB-500,Supplier C,TX,2146,214,2026-04-17,7,2026-07-25,receiving
2147,ECU-500,Supplier A,IL,2147,256,2026-04-14,13,2026-05-22,receiving
2148,TIR-500,Supplier D,IL,2148,245,2026-03-23,14,2026-05-23,assembly
2149,PTO-500,Supplier C,NY,2149,259,2026-03-24,8,2026-06-03,field
2150,FUE-500,Supplier A,FL,2150,256,2026-04-25,11,2026-06-29,receiving
2151,ENG-100,Supplier A,NY,2151,157,2026-04-25,11,2026-07-22,receiving
2152,TRN-100,Supplier C,IL,2152,146,2026-04-28,8,2026-06-30,receiving
2153,HYD-100,Supplier A,FL,2153,165,2026-05-06,9,2026-08-20,assembly
2154,FAX-100,Supplier D,CA,2154,150,2026-04-23,10,2026-06-05,assembly
2155,RAX-100,Supplier B,FL,2155,152,2026-05-11,7,2026-08-28,receiving
2156,CAB-100,Supplier E,TX,2156,152,2026-05-10,4,2026-08-03,receiving
2157,ECU-100,Supplier E,CA,2157,174,2026-05-03,9,2026-08-05,receiving
2158,TIR-100,Supplier B,NY,2158,155,2026-05-01,8,2026-08-09,assembly
2159,PTO-100,Supplier C,FL,2159,173,2026-04-29,3,2026-06-24,assembly
2160,FUE-100,Supplier E,CA,2160,162,2026-05-19,12,2026-08-06,field
2161,ENG-200,Supplier A,IL,2161,179,2026-05-06,7,2026-05-20,field
2162,TRN-200,Supplier E,TX,2162,189,2026-05-16,19,2026-06-22,assembly
2163,HYD-200,Supplier E,TX,2163,167,2026-05-12,22,2026-05-28,assembly
2164,FAX-200,Supplier D,TX,2164,214,2026-04-25,8,2026-05-30,field
2165,RAX-200,Supplier D,TX,2165,209,2026-05-02,8,2026-05-30,field
2166,CAB-200,Supplier E,CA,2166,190,2026-05-08,14,2026-06-13,assembly
2167,ECU-200,Supplier A,TX,2167,202,2026-05-01,8,2026-08-10,assembly
2168,TIR-200,Supplier B,TX,2168,182,2026-04-25,9,2026-08-02,receiving
2169,PTO-200,Supplier C,TX,2169,192,2026-05-15,10,2026-08-23,assembly
2170,FUE-200,Supplier E,IL,2170,192,2026-04-27,8,2026-05-01,field
2171,ENG-300,Supplier B,CA,2171,166,2026-04-28,3,2026-08-24,field
2172,TRN-300,Supplier C,TX,2172,190,2026-04-24,14,2026-06-09,field
2173,HYD-300,Supplier C,CA,2173,180,2026-05-08,7,2026-07-02,assembly
2174,FAX-300,Supplier A,CA,2174,199,2026-05-04,5,2026-07-06,assembly
2175,RAX-300,Supplier B,NY,2175,175,2026-04-21,8,2026-08-19,assembly
2176,CAB-300,Supplier E,TX,2176,190,2026-05-19,4,2026-08-21,assembly
2177,ECU-300,Supplier A,CA,2177,192,2026-04-26,10,2026-07-23,receiving
2178,TIR-300,Supplier D,FL,2178,185,2026-04-25,8,2026-07-02,receiving
2179,PTO-300,Supplier D,TX,2179,180,2026-04-29,10,2026-08-07,assembly
2180,FUE-300,Supplier E,FL,2180,193,2026-05-04,9,2026-06-04,field
2181,ENG-400,Supplier A,NY,2181,141,2026-05-09,8,2026-07-31,receiving
2182,TRN-400,Supplier E,TX,2182,149,2026-05-09,12,2026-06-05,field
2183,HYD-400,Supplier C,CA,2183,125,2026-04-23,7,2026-06-16,assembly
2184,FAX-400,Supplier A,FL,2184,136,2026-04-26,8,2026-08-03,assembly
2185,RAX-400,Supplier B,FL,2185,148,2026-04-27,15,2026-07-14,assembly
2186,CAB-400,Supplier C,IL,2186,144,2026-05-10,5,2026-07-26,field
2187,ECU-400,Supplier A,CA,2187,142,2026-04-25,15,2026-07-20,assembly
2188,TIR-400,Supplier D,NY,2188,140,2026-04-29,8,2026-05-15,assembly
2189,PTO-400,Supplier D,TX,2189,148,2026-05-05,3,2026-07-23,assembly
2190,FUE-400,Supplier A,TX,2190,134,2026-04-29,5,2026-07-09,receiving
2191,ENG-500,Supplier D,TX,2191,164,2026-05-06,9,2026-08-28,assembly
2192,TRN-500,Supplier E,NY,2192,182,2026-05-11,9,2026-08-07,receiving
2193,HYD-500,Supplier A,TX,2193,178,2026-04-24,7,2026-05-17,receiving
2194,FAX-500,Supplier A,FL,2194,172,2026-05-12,12,2026-07-17,field
2195,RAX-500,Supplier B,CA,2195,175,2026-04-24,9,2026-06-16,assembly
2196,CAB-500,Supplier C,TX,2196,170,2026-05-15,13,2026-09-10,assembly
2197,ECU-500,Supplier A,IL,2197,166,2026-04-30,11,2026-08-09,field
2198,TIR-500,Supplier B,IL,2198,176,2026-05-03,9,2026-05-22,receiving
2199,PTO-500,Supplier C,IL,2199,189,2026-04-29,7,2026-07-21,receiving
2200,FUE-500,Supplier E,NY,2200,150,2026-04-28,8,2026-08-24,assembly
2201,ENG-100,Supplier D,TX,2201,161,2026-06-07,9,2026-08-25,assembly
2202,TRN-100,Supplier B,NY,2202,165,2026-05-27,11,2026-09-22,assembly
2203,HYD-100,Supplier C,IL,2203,193,2026-05-27,5,2026-07-08,field
2204,FAX-100,Supplier D,CA,2204,170,2026-05-31,7,2026-07-23,assembly
2205,RAX-100,Supplier D,TX,2205,181,2026-06-18,0,,
2206,CAB-100,Supplier E,IL,2206,177,2026-05-29,4,2026-07-24,assembly
2207,ECU-100,Supplier A,FL,2207,167,2026-05-29,8,2026-08-06,field
2208,TIR-100,Supplier D,IL,2208,168,2026-06-19,0,,
2209,PTO-100,Supplier C,CA,2209,169,2026-05-28,10,2026-08-10,receiving
2210,FUE-100,Supplier A,FL,2210,174,2026-06-03,8,2026-06-25,assembly
2211,ENG-200,Supplier A,CA,2211,137,2026-06-16,8,2026-09-10,assembly
2212,TRN-200,Supplier B,CA,2212,148,2026-05-30,4,2026-08-20,field
2213,HYD-200,Supplier C,FL,2213,165,2026-06-10,0,,
2214,FAX-200,Supplier A,CA,2214,132,2026-05-23,10,2026-07-24,assembly
2215,RAX-200,Supplier B,TX,2215,137,2026-06-02,2,2026-07-01,receiving
2216,CAB-200,Supplier C,TX,2216,145,2026-05-29,8,2026-06-25,receiving
2217,ECU-200,Supplier E,CA,2217,152,2026-05-23,5,2026-06-16,assembly
2218,TIR-200,Supplier B,CA,2218,137,2026-05-27,5,2026-06-09,assembly
2219,PTO-200,Supplier C,IL,2219,146,2026-06-12,0,,
2220,FUE-200,Supplier E,TX,2220,146,2026-05-20,8,2026-08-11,assembly
2221,ENG-300,Supplier A,CA,2221,136,2026-06-20,0,,
2222,TRN-300,Supplier C,IL,2222,141,2026-06-01,0,,
2223,HYD-300,Supplier E,TX,2223,127,2026-06-10,18,2026-08-31,field
2224,FAX-300,Supplier A,TX,2224,146,2026-05-31,5,2026-07-31,field
2225,RAX-300,Supplier D,IL,2225,140,2026-05-30,10,2026-09-13,receiving
2226,CAB-300,Supplier E,NY,2226,129,2026-05-29,9,2026-08-18,receiving
2227,ECU-300,Supplier A,FL,2227,149,2026-06-11,4,2026-08-14,assembly
2228,TIR-300,Supplier B,IL,2228,142,2026-06-05,3,2026-06-14,receiving
2229,PTO-300,Supplier D,IL,2229,133,2026-06-13,9,2026-06-28,field
2230,FUE-300,Supplier E,NY,2230,136,2026-06-17,8,2026-09-05,field
2231,ENG-400,Supplier A,TX,2231,144,2026-06-16,2,2026-06-19,assembly
2232,TRN-400,Supplier C,FL,2232,146,2026-06-05,11,2026-06-14,receiving
2233,HYD-400,Supplier C,CA,2233,135,2026-06-02,10,2026-07-11,assembly
2234,FAX-400,Supplier A,IL,2234,138,2026-06-05,1,2026-06-23,assembly
2235,RAX-400,Supplier D,TX,2235,151,2026-06-12,10,2026-06-21,receiving
2236,CAB-400,Supplier C,NY,2236,139,2026-06-20,8,2026-07-20,assembly
2237,ECU-400,Supplier C,CA,2237,142,2026-05-22,5,2026-07-12,field
2238,TIR-400,Supplier B,IL,2238,131,2026-06-03,8,2026-09-11,field
2239,PTO-400,Supplier D,TX,2239,123,2026-05-20,3,2026-07-15,field
2240,FUE-400,Supplier E,IL,2240,146,2026-06-04,8,2026-09-21,field
2241,ENG-500,Supplier D,TX,2241,109,2026-05-28,9,2026-06-04,receiving
2242,TRN-500,Supplier B,NY,2242,117,2026-06-06,6,2026-07-14,receiving
2243,HYD-500,Supplier A,CA,2243,118,2026-06-18,5,2026-07-26,field
2244,FAX-500,Supplier D,NY,2244,113,2026-05-27,7,2026-09-06,receiving
2245,RAX-500,Supplier D,IL,2245,107,2026-05-29,1,2026-07-17,assembly
2246,CAB-500,Supplier C,FL,2246,116,2026-06-15,6,2026-08-21,receiving
2247,ECU-500,Supplier A,TX,2247,112,2026-05-26,4,2026-08-19,field
2248,TIR-500,Supplier D,TX,2248,116,2026-05-29,7,2026-07-31,receiving
2249,PTO-500,Supplier C,FL,2249,113,2026-06-19,5,2026-07-16,receiving
2250,FUE-500,Supplier E,IL,2250,127,2026-06-09,5,2026-08-20,assembly
2251,ENG-100,Supplier B,FL,2251,110,2026-06-22,0,,
2252,TRN-100,Supplier B,IL,2252,109,2026-06-25,0,,
2253,HYD-100,Supplier A,TX,2253,111,2026-07-02,5,2026-07-04,receiving
2254,FAX-100,Supplier D,NY,2254,106,2026-07-10,8,2026-09-10,receiving
2255,RAX-100,Supplier B,NY,2255,107,2026-06-26,3,2026-09-14,assembly
2256,CAB-100,Supplier E,NY,2256,104,2026-07-20,8,2026-09-01,field
2257,ECU-100,Supplier A,IL,2257,113,2026-07-15,2,2026-09-06,receiving
2258,TIR-100,Supplier B,IL,2258,110,2026-06-29,0,,
2259,PTO-100,Supplier D,IL,2259,106,2026-07-04,7,2026-07-16,receiving
2260,FUE-100,Supplier E,IL,2260,114,2026-07-12,6,2026-07-31,assembly
2261,ENG-200,Supplier A,TX,2261,128,2026-07-05,0,,
2262,TRN-200,Supplier E,TX,2262,129,2026-07-06,0,,
2263,HYD-200,Supplier C,NY,2263,129,2026-07-17,8,2026-08-02,field
2264,FAX-200,Supplier D,NY,2264,141,2026-07-18,9,2026-09-15,assembly
2265,RAX-200,Supplier D,CA,2265,123,2026-07-07,4,2026-09-21,field
2266,CAB-200,Supplier E,IL,2266,125,2026-06-23,8,2026-07-25,assembly
2267,ECU-200,Supplier A,NY,2267,123,2026-07-06,7,2026-07-29,assembly
2268,TIR-200,Supplier B,IL,2268,142,2026-07-10,0,,
2269,PTO-200,Supplier C,IL,2269,123,2026-07-14,5,2026-09-10,receiving
2270,FUE-200,Supplier E,TX,2270,127,2026-06-25,7,2026-06-27,assembly
2271,ENG-300,Supplier A,NY,2271,132,2026-06-29,12,2026-08-21,assembly
2272,TRN-300,Supplier C,CA,2272,136,2026-07-18,0,,
2273,HYD-300,Supplier C,IL,2273,147,2026-07-15,7,2026-07-23,field
2274,FAX-300,Supplier A,CA,2274,135,2026-07-15,10,2026-08-21,field
2275,RAX-300,Supplier B,CA,2275,144,2026-07-06,0,,
2276,CAB-300,Supplier E,FL,2276,137,2026-07-12,3,2026-09-19,receiving
2277,ECU-300,Supplier A,CA,2277,161,2026-07-15,11,2026-08-31,assembly
2278,TIR-300,Supplier B,NY,2278,136,2026-06-25,0,,
2279,PTO-300,Supplier C,NY,2279,135,2026-06-18,0,,
2280,FUE-300,Supplier E,TX,2280,142,2026-07-04,0,,
2281,ENG-400,Supplier B,CA,2281,201,2026-06-29,7,2026-07-27,receiving
2282,TRN-400,Supplier B,TX,2282,198,2026-06-25,19,2026-07-04,assembly
2283,HYD-400,Supplier E,TX,2283,196,2026-07-11,28,2026-08-27,assembly
2284,FAX-400,Supplier A,NY,2284,198,2026-07-12,0,,
2285,RAX-400,Supplier B,FL,2285,203,2026-06-21,17,2026-09-15,assembly
2286,CAB-400,Supplier C,FL,2286,187,2026-06-23,0,,
2287,ECU-400,Supplier C,FL,2287,217,2026-07-23,0,,
2288,TIR-400,Supplier D,CA,2288,229,2026-07-12,0,,
2289,PTO-400,Supplier D,FL,2289,215,2026-07-07,0,,
2290,FUE-400,Supplier A,TX,2290,214,2026-07-15,0,,
2291,ENG-500,Supplier D,IL,2291,129,2026-06-30,8,2026-07-12,assembly
2292,TRN-500,Supplier B,TX,2292,145,2026-06-22,0,,
2293,HYD-500,Supplier C,FL,2293,141,2026-07-18,6,2026-08-14,receiving
2294,FAX-500,Supplier D,CA,2294,152,2026-07-17,8,2026-07-26,assembly
2295,RAX-500,Supplier B,NY,2295,138,2026-06-20,0,,
2296,CAB-500,Supplier E,NY,2296,156,2026-07-18,0,,
2297,ECU-500,Supplier C,NY,2297,135,2026-07-11,0,,
2298,TIR-500,Supplier B,IL,2298,146,2026-07-05,0,,
2299,PTO-500,Supplier D,TX,2299,139,2026-07-21,8,2026-08-11,field
2300,FUE-500,Supplier A,FL,2300,138,2026-07-15,0,,
2301,ENG-100,Supplier A,FL,2301,149,2026-08-05,6,2026-09-16,assembly
2302,TRN-100,Supplier B,FL,2302,124,2026-07-24,3,2026-09-12,assembly
2303,HYD-100,Supplier C,CA,2303,145,2026-08-07,7,2026-09-16,assembly
2304,FAX-100,Supplier D,CA,2304,129,2026-08-11,3,2026-08-20,assembly
2305,RAX-100,Supplier B,CA,2305,138,2026-08-04,6,2026-09-18,field
2306,CAB-100,Supplier C,TX,2306,140,2026-08-01,0,,
2307,ECU-100,Supplier A,IL,2307,128,2026-07-23,0,,
2308,TIR-100,Supplier B,NY,2308,143,2026-07-26,4,2026-08-25,receiving
2309,PTO-100,Supplier D,TX,2309,133,2026-08-16,0,,
2310,FUE-100,Supplier B,IL,2310,154,2026-07-24,8,2026-08-31,field
2311,ENG-200,Supplier A,NY,2311,98,2026-08-20,0,,
2312,TRN-200,Supplier C,NY,2312,107,2026-07-30,0,,
2313,HYD-200,Supplier E,FL,2313,93,2026-07-28,0,,
2314,FAX-200,Supplier D,NY,2314,96,2026-08-09,6,2026-08-13,receiving
2315,RAX-200,Supplier D,CA,2315,101,2026-08-14,0,,
2316,CAB-200,Supplier E,CA,2316,96,2026-08-02,5,2026-09-01,receiving
2317,ECU-200,Supplier A,TX,2317,107,2026-08-19,9,2026-09-12,field
2318,TIR-200,Supplier B,CA,2318,97,2026-07-20,4,2026-08-28,field
2319,PTO-200,Supplier D,TX,2319,102,2026-08-16,7,2026-09-11,field
2320,FUE-200,Supplier E,FL,2320,104,2026-08-18,10,2026-09-13,field
2321,ENG-300,Supplier A,CA,2321,116,2026-08-11,8,2026-09-05,assembly
2322,TRN-300,Supplier C,FL,2322,131,2026-08-17,0,,
2323,HYD-300,Supplier E,FL,2323,125,2026-08-13,0,,
2324,FAX-300,Supplier A,CA,2324,117,2026-07-31,6,2026-08-09,assembly
2325,RAX-300,Supplier D,CA,2325,117,2026-08-01,0,,
2326,CAB-300,Supplier C,TX,2326,123,2026-08-10,0,,
2327,ECU-300,Supplier A,TX,2327,133,2026-07-25,7,2026-08-13,receiving
2328,TIR-300,Supplier D,FL,2328,127,2026-07-20,0,,
2329,PTO-300,Supplier C,IL,2329,117,2026-08-05,0,,
2330,FUE-300,Supplier B,TX,2330,118,2026-08-07,8,2026-09-03,field
2331,ENG-400,Supplier A,TX,2331,123,2026-08-16,0,,
2332,TRN-400,Supplier B,CA,2332,122,2026-08-03,0,,
2333,HYD-400,Supplier E,IL,2333,120,2026-08-09,12,2026-09-20,receiving
2334,FAX-400,Supplier D,IL,2334,116,2026-08-08,0,,
2335,RAX-400,Supplier D,IL,2335,127,2026-08-19,7,2026-08-23,assembly
2336,CAB-400,Supplier C,TX,2336,120,2026-08-08,5,2026-08-08,assembly
2337,ECU-400,Supplier A,NY,2337,122,2026-08-03,7,2026-08-19,assembly
2338,TIR-400,Supplier D,TX,2338,120,2026-08-03,0,,
2339,PTO-400,Supplier C,FL,2339,127,2026-07-29,8,2026-09-18,field
2340,FUE-400,Supplier B,NY,2340,116,2026-07-29,5,2026-08-30,field
2341,ENG-500,Supplier D,NY,2341,91,2026-08-01,4,2026-09-02,assembly
2342,TRN-500,Supplier E,NY,2342,81,2026-08-02,0,,
2343,HYD-500,Supplier E,NY,2343,98,2026-08-10,0,,
2344,FAX-500,Supplier D,CA,2344,88,2026-08-22,0,,
2345,RAX-500,Supplier D,IL,2345,86,2026-07-28,4,2026-08-14,assembly
2346,CAB-500,Supplier E,FL,2346,89,2026-08-06,2,2026-09-19,assembly
2347,ECU-500,Supplier A,CA,2347,91,2026-08-06,3,2026-08-22,assembly
2348,TIR-500,Supplier B,IL,2348,81,2026-08-06,0,,
2349,PTO-500,Supplier D,FL,2349,84,2026-07-24,0,,
2350,FUE-500,Supplier E,TX,2350,87,2026-07-27,0,,
2351,ENG-100,Supplier A,NY,2351,117,2026-09-03,0,,
2352,TRN-100,Supplier B,CA,2352,111,2026-09-04,0,,
2353,HYD-100,Supplier E,IL,2353,119,2026-09-06,0,,
2354,FAX-100,Supplier D,TX,2354,118,2026-09-06,0,,
2355,RAX-100,Supplier D,FL,2355,101,2026-09-04,0,,
2356,CAB-100,Supplier C,FL,2356,108,2026-08-29,0,,
2357,ECU-100,Supplier C,CA,2357,108,2026-09-17,0,,
2358,TIR-100,Supplier D,TX,2358,116,2026-09-17,0,,
2359,PTO-100,Supplier C,IL,2359,119,2026-09-15,0,,
2360,FUE-100,Supplier E,IL,2360,111,2026-09-15,0,,
2361,ENG-200,Supplier A,NY,2361,195,2026-09-08,0,,
2362,TRN-200,Supplier B,FL,2362,192,2026-09-03,0,,
2363,HYD-200,Supplier E,CA,2363,195,2026-09-21,0,,
